order_id,order_date,customer_id,country,city,channel,category,subcategory,unit_price,quantity,discount,revenue,cost
O1034,2025-03-09 12:00:00,C10144,India,Mumbai,Retail,Beauty,Beauty Sub2,10.0,2,0.18,16.43,14.95
O1035,2025-08-23 23:00:00,C10059,Canada,Vancouver,Mobile App,Electronics,Electronics Sub4,149.99,4,0.24,458.4,394.32
O1036,2025-02-21 22:00:00,C10815,Brazil,São Paulo,Mobile App,Fashion,Fashion Sub2,73.9,4,0.35,192.13,172.93
O1037,2024-03-15 09:00:00,C11016,Australia,Melbourne,Mobile App,Home,Home Sub4,22.82,2,0.17,38.08,29.83
O1038,2025-09-23 20:00:00,C10457,France,Paris,Marketplace,Home,Home Sub2,234.94,1,0.0,234.94,136.65
O1039,2024-02-24 14:00:00,C11245,Australia,Melbourne,Mobile App,Fashion,Fashion Sub1,117.93,2,0.0,235.87,138.54
O1040,2024-04-06 22:00:00,C11233,Germany,Munich,Retail,Home,Home Sub4,88.95,3,0.0,266.85,205.37
O1041,2025-07-08 03:00:00,C10008,USA,Austin,Web,Home,Home Sub4,196.95,1,0.0,196.95,139.78
O1042,2025-10-24 11:00:00,C10886,France,Paris,Mobile App,Fashion,Fashion Sub2,270.47,2,0.06,511.18,324.04
O1043,2024-10-19 14:00:00,C10755,India,Hyderabad,Web,Home,Home Sub5,49.57,3,0.0,148.72,98.21
O1044,2025-09-26 22:00:00,C11006,UK,Bristol,Mobile App,Fashion,Fashion Sub4,11.61,4,0.0,46.45,28.57
O1045,2024-12-05 08:00:00,C10760,Australia,Brisbane,Web,Electronics,Electronics Sub2,72.15,3,0.0,216.45,173.04
O1046,2025-01-29 09:00:00,C10895,UK,Manchester,Web,Home,Home Sub5,235.58,1,0.08,217.09,172.27
O1047,2024-02-05 05:00:00,C10525,Canada,Vancouver,Mobile App,Electronics,Electronics Sub2,90.4,1,0.0,90.4,68.76
O1048,2024-07-24 00:00:00,C10004,Brazil,Brasília,Mobile App,Fashion,Fashion Sub5,132.2,1,0.0,132.2,75.41
O1049,2025-06-16 00:00:00,C11273,Canada,Montreal,Mobile App,Home,Home Sub2,112.16,3,0.03,325.19,201.94
O1050,2024-06-03 01:00:00,C10413,Brazil,Brasília,Mobile App,Home,Home Sub5,156.26,1,0.0,156.26,96.9
O1051,2024-12-05 08:00:00,C10373,Netherlands,Rotterdam,Retail,Sports,Sports Sub5,114.11,2,0.02,222.59,160.73
O1052,2025-07-31 12:00:00,C11248,UK,Leeds,Web,Home,Home Sub5,159.33,4,0.0,637.3,474.17
O1053,2024-08-05 01:00:00,C10100,UK,Bristol,Mobile App,Beauty,Beauty Sub4,301.39,1,0.0,301.39,171.97
O1054,2024-09-08 06:00:00,C10818,Netherlands,Rotterdam,Web,Fashion,Fashion Sub3,62.77,2,0.0,125.54,84.04
O1055,2025-03-30 05:00:00,C11182,Brazil,São Paulo,Web,Electronics,Electronics Sub2,198.84,2,0.0,397.68,292.02
O1056,2025-09-06 16:00:00,C10372,Sweden,Gothenburg,Web,Home,Home Sub3,10.0,1,0.0,10.0,7.89
O1057,2024-08-19 08:00:00,C10618,Germany,Cologne,Mobile App,Fashion,Fashion Sub2,175.64,2,0.0,351.28,261.83
O1058,2025-04-01 13:00:00,C10498,UK,Leeds,Web,Fashion,Fashion Sub4,111.04,1,0.0,111.04,78.82
O1059,2025-05-23 08:00:00,C10670,Australia,Brisbane,Mobile App,Fashion,Fashion Sub2,63.58,3,0.0,190.74,128.16
O1060,2025-04-25 08:00:00,C10705,France,Marseille,Retail,Fashion,Fashion Sub5,160.16,1,0.0,160.16,127.31
O1061,2025-02-22 02:00:00,C10807,France,Lyon,Web,Electronics,Electronics Sub5,210.13,1,0.0,210.13,162.96
O1062,2024-03-27 13:00:00,C10292,Netherlands,Utrecht,Mobile App,Electronics,Electronics Sub3,175.82,2,0.34,232.06,265.91
O1063,2024-06-02 22:00:00,C10211,Brazil,São Paulo,Web,Home,Home Sub3,128.8,1,0.0,128.8,74.45
O1064,2025-07-12 23:00:00,C11317,France,Marseille,Web,Electronics,Electronics Sub1,18.93,2,0.0,37.86,21.07
O1065,2024-09-16 01:00:00,C11124,UK,London,Web,Fashion,Fashion Sub2,65.59,1,0.02,64.05,48.84
O1066,2024-10-27 22:00:00,C10707,Brazil,Brasília,Retail,Sports,Sports Sub5,180.55,2,0.0,361.1,233.27
O1067,2024-10-11 16:00:00,C10824,USA,New York,Retail,Home,Home Sub5,111.27,4,0.0,445.07,333.97
O1068,2025-05-15 12:00:00,C10662,Germany,Hamburg,Mobile App,Electronics,Electronics Sub3,24.34,1,0.11,21.61,15.49
O1069,2024-11-24 19:00:00,C10144,Brazil,São Paulo,Mobile App,Home,Home Sub2,28.45,1,0.0,28.45,18.29
O1070,2024-10-07 21:00:00,C10684,India,Hyderabad,Marketplace,Electronics,Electronics Sub2,107.71,1,0.0,107.71,68.93
O1071,2025-09-05 01:00:00,C10368,Canada,Montreal,Web,Home,Home Sub1,126.51,3,0.14,326.27,243.54
O1072,2024-06-12 18:00:00,C10287,India,Delhi,Web,Electronics,Electronics Sub1,206.54,2,0.09,376.34,236.61
O1073,2024-03-04 11:00:00,C10850,Brazil,São Paulo,Web,Fashion,Fashion Sub4,131.38,2,0.0,262.75,156.57
O1074,2025-09-23 23:00:00,C11167,Australia,Sydney,Web,Fashion,Fashion Sub3,97.7,1,0.0,97.7,58.87
O1075,2024-06-16 04:00:00,C10870,India,Delhi,Mobile App,Sports,Sports Sub4,195.45,1,0.0,195.45,144.89
O1076,2024-08-27 09:00:00,C10454,Canada,Toronto,Web,Home,Home Sub3,114.77,4,0.0,459.08,264.74
O1077,2024-11-13 04:00:00,C10454,Germany,Cologne,Retail,Sports,Sports Sub4,83.47,1,0.0,83.47,62.02
O1078,2025-04-23 08:00:00,C10449,Australia,Brisbane,Retail,Fashion,Fashion Sub2,281.08,2,0.0,562.16,428.42
O1079,2024-05-17 13:00:00,C11128,Netherlands,Utrecht,Marketplace,Fashion,Fashion Sub2,188.72,2,0.0,377.44,281.41
O1080,2025-10-31 04:00:00,C10237,India,Bengaluru,Marketplace,Home,Home Sub1,231.1,3,0.11,619.12,540.76
O1081,2024-04-14 20:00:00,C10333,France,Lyon,Web,Sports,Sports Sub2,89.32,1,0.0,89.32,59.64
O1082,2025-02-05 17:00:00,C10264,Canada,Toronto,Mobile App,Electronics,Electronics Sub4,10.0,2,0.0,20.0,12.12
O1083,2024-01-17 22:00:00,C10738,USA,Seattle,Mobile App,Electronics,Electronics Sub5,164.15,1,0.14,141.82,102.86
O1084,2024-03-24 12:00:00,C11177,Brazil,São Paulo,Mobile App,Sports,Sports Sub3,29.61,2,0.21,46.73,32.95
O1085,2024-07-05 03:00:00,C10172,USA,Chicago,Web,Electronics,Electronics Sub3,19.03,5,0.0,95.13,61.18
O1086,2025-03-09 03:00:00,C11249,India,Delhi,Web,Electronics,Electronics Sub2,10.0,2,0.0,20.0,13.07
O1087,2025-04-21 10:00:00,C10395,USA,Seattle,Mobile App,Sports,Sports Sub4,82.77,1,0.11,73.52,47.23
O1088,2024-06-29 22:00:00,C10441,Sweden,Malmö,Web,Electronics,Electronics Sub4,127.0,1,0.16,107.28,72.17
O1089,2024-09-14 17:00:00,C10279,Netherlands,Rotterdam,Web,Home,Home Sub2,192.06,2,0.0,384.13,231.2
O1090,2025-04-24 15:00:00,C10081,India,Mumbai,Mobile App,Fashion,Fashion Sub2,170.67,1,0.11,151.16,131.71
O1091,2024-10-15 17:00:00,C10004,France,Paris,Web,Fashion,Fashion Sub5,165.14,4,0.1,597.22,376.37
O1092,2024-07-03 03:00:00,C11289,Canada,Montreal,Web,Home,Home Sub4,81.15,1,0.0,81.15,64.07
O1093,2025-10-14 20:00:00,C10747,Sweden,Stockholm,Retail,Home,Home Sub5,164.6,3,0.0,493.81,357.25
O1094,2024-04-18 14:00:00,C10424,India,Mumbai,Retail,Fashion,Fashion Sub1,98.47,3,0.35,192.02,224.2
O1095,2024-11-10 17:00:00,C11005,Brazil,Rio de Janeiro,Web,Sports,Sports Sub4,314.38,1,0.0,314.38,191.86
O1096,2024-03-06 04:00:00,C10722,Sweden,Malmö,Retail,Electronics,Electronics Sub5,126.16,2,0.0,252.32,142.73
O1097,2024-10-02 07:00:00,C10646,Australia,Sydney,Retail,Home,Home Sub3,84.53,4,0.0,338.13,208.68
O1098,2024-03-31 22:00:00,C11066,India,Bengaluru,Web,Sports,Sports Sub5,117.21,1,0.0,117.21,78.75
O1099,2024-01-20 22:00:00,C11076,France,Paris,Web,Home,Home Sub3,213.35,1,0.0,213.35,169.73
O1100,2024-12-26 04:00:00,C10409,France,Lyon,Mobile App,Electronics,Electronics Sub1,10.82,1,0.0,10.82,8.43
O1101,2025-03-02 18:00:00,C11217,Canada,Calgary,Mobile App,Electronics,Electronics Sub5,216.22,1,0.05,205.53,130.69
O1102,2024-09-23 15:00:00,C11231,Brazil,Brasília,Retail,Beauty,Beauty Sub3,37.31,3,0.13,96.99,80.06
O1103,2025-08-03 05:00:00,C10329,Netherlands,Amsterdam,Marketplace,Sports,Sports Sub1,58.9,1,0.17,49.07,34.08
O1104,2025-03-21 13:00:00,C11352,Canada,Toronto,Web,Sports,Sports Sub1,246.51,1,0.15,209.59,183.76
O1105,2025-07-27 11:00:00,C10796,Sweden,Stockholm,Mobile App,Fashion,Fashion Sub1,31.59,3,0.14,81.62,67.21
O1106,2024-10-14 13:00:00,C10430,France,Marseille,Mobile App,Beauty,Beauty Sub4,196.55,4,0.0,786.19,494.68
O1107,2024-11-13 12:00:00,C11387,Netherlands,Amsterdam,Web,Sports,Sports Sub5,140.13,1,0.09,127.6,92.88
O1108,2024-10-23 06:00:00,C10409,Sweden,Malmö,Mobile App,Beauty,Beauty Sub3,97.05,2,0.0,194.1,139.26
O1109,2025-04-09 02:00:00,C10867,Canada,Montreal,Web,Home,Home Sub4,164.15,1,0.23,126.45,122.35
O1110,2025-02-28 16:00:00,C10880,India,Delhi,Web,Electronics,Electronics Sub1,173.89,1,0.28,125.01,128.15
O1111,2024-01-03 15:00:00,C10251,India,Bengaluru,Mobile App,Electronics,Electronics Sub4,10.0,3,0.08,27.5,18.07
O1112,2024-10-22 13:00:00,C11337,Netherlands,Rotterdam,Marketplace,Fashion,Fashion Sub3,130.47,1,0.0,130.47,95.61
O1113,2024-10-23 03:00:00,C10733,Australia,Sydney,Web,Beauty,Beauty Sub1,96.75,1,0.05,91.49,71.33
O1114,2025-10-26 21:00:00,C10097,Canada,Toronto,Retail,Home,Home Sub3,10.0,2,0.1,18.07,11.86
O1115,2025-05-28 15:00:00,C10568,Sweden,Gothenburg,Retail,Sports,Sports Sub5,148.74,3,0.11,395.99,295.81
O1116,2024-08-11 09:00:00,C11258,Sweden,Stockholm,Web,Electronics,Electronics Sub5,82.7,3,0.0,248.09,178.62
O1117,2024-02-16 11:00:00,C10265,UK,London,Mobile App,Sports,Sports Sub5,102.99,1,0.14,88.91,69.0
O1118,2025-07-15 20:00:00,C10479,USA,Austin,Web,Fashion,Fashion Sub2,166.12,1,0.17,138.6,109.23
O1119,2024-11-14 03:00:00,C11240,India,Bengaluru,Mobile App,Fashion,Fashion Sub2,99.49,2,0.0,198.97,120.5
O1120,2025-06-22 05:00:00,C10500,Canada,Montreal,Web,Electronics,Electronics Sub5,234.67,3,0.17,585.88,469.73
O1121,2024-03-07 11:00:00,C10709,France,Paris,Mobile App,Sports,Sports Sub4,220.68,2,0.0,441.36,257.18
O1122,2025-05-12 23:00:00,C10806,Germany,Munich,Retail,Home,Home Sub2,199.89,2,0.0,399.78,282.51
O1123,2025-03-25 20:00:00,C10716,Sweden,Malmö,Mobile App,Electronics,Electronics Sub5,117.14,1,0.0,117.14,91.87
O1124,2025-07-08 04:00:00,C10741,Brazil,Brasília,Marketplace,Home,Home Sub1,47.14,1,0.0,47.14,32.53
O1125,2025-03-10 03:00:00,C11355,Germany,Cologne,Web,Home,Home Sub1,89.68,1,0.04,85.95,63.43
O1126,2025-02-14 20:00:00,C11050,France,Marseille,Retail,Home,Home Sub4,74.61,4,0.0,298.45,220.14
O1127,2024-05-07 21:00:00,C10908,Netherlands,Amsterdam,Retail,Fashion,Fashion Sub4,10.0,2,0.0,20.0,11.29
O1128,2025-03-13 17:00:00,C10784,Canada,Toronto,Retail,Electronics,Electronics Sub4,134.2,2,0.0,268.4,153.27
O1129,2025-07-13 05:00:00,C10250,USA,Chicago,Mobile App,Sports,Sports Sub5,47.95,2,0.0,95.89,54.63
O1130,2025-04-13 03:00:00,C11202,Germany,Munich,Web,Electronics,Electronics Sub3,122.07,1,0.18,99.7,77.64
O1131,2024-01-13 07:00:00,C10809,USA,New York,Web,Electronics,Electronics Sub3,86.15,1,0.0,86.15,57.75
O1132,2024-12-31 00:00:00,C10149,Sweden,Gothenburg,Web,Fashion,Fashion Sub3,165.44,1,0.0,165.44,110.82
O1133,2024-08-30 00:00:00,C10719,France,Lyon,Retail,Home,Home Sub4,163.45,1,0.19,131.58,90.56
O1134,2025-09-22 07:00:00,C11171,Germany,Berlin,Mobile App,Home,Home Sub1,139.72,1,0.0,139.72,104.44
O1135,2024-03-15 19:00:00,C10768,USA,New York,Web,Electronics,Electronics Sub2,249.91,1,0.0,249.91,142.48
O1136,2025-01-04 14:00:00,C11210,France,Lyon,Retail,Home,Home Sub1,200.05,2,0.0,400.1,280.62
O1137,2025-10-11 00:00:00,C10585,Germany,Berlin,Mobile App,Sports,Sports Sub5,171.26,2,0.0,342.52,213.54
O1138,2024-09-07 04:00:00,C10512,Netherlands,Rotterdam,Web,Electronics,Electronics Sub4,90.4,2,0.01,179.14,133.13
O1139,2025-02-21 13:00:00,C10899,Germany,Berlin,Web,Sports,Sports Sub5,150.23,1,0.0,150.23,119.72
O1140,2024-04-02 18:00:00,C10826,Netherlands,Amsterdam,Web,Sports,Sports Sub4,10.0,2,0.0,20.0,12.39
O1141,2025-09-04 08:00:00,C11011,Sweden,Stockholm,Web,Sports,Sports Sub4,94.07,3,0.0,282.22,174.97
O1142,2025-03-17 19:00:00,C10447,Brazil,Rio de Janeiro,Retail,Sports,Sports Sub3,167.07,1,0.0,167.07,125.59
O1143,2025-04-15 16:00:00,C10444,India,Delhi,Mobile App,Home,Home Sub2,42.61,2,0.0,85.22,48.68
O1144,2024-06-28 04:00:00,C10645,France,Marseille,Web,Fashion,Fashion Sub5,69.44,3,0.0,208.32,117.12
O1145,2025-03-09 09:00:00,C10304,France,Paris,Mobile App,Fashion,Fashion Sub2,216.31,4,0.0,865.24,518.84
O1146,2025-07-07 01:00:00,C10287,India,Delhi,Mobile App,Electronics,Electronics Sub2,142.72,2,0.0,285.45,198.91
O1147,2025-07-21 21:00:00,C11088,Netherlands,Utrecht,Mobile App,Home,Home Sub2,170.75,3,0.01,507.24,380.5
O1148,2024-07-05 13:00:00,C11021,Australia,Brisbane,Web,Electronics,Electronics Sub2,52.4,1,0.0,52.4,31.55
O1149,2025-01-28 07:00:00,C10286,UK,London,Retail,Home,Home Sub3,212.7,4,0.0,850.79,657.68
O1150,2024-02-29 02:00:00,C10842,UK,London,Web,Fashion,Fashion Sub2,182.05,1,0.0,182.05,110.4
O1151,2024-06-05 17:00:00,C10842,USA,San Francisco,Retail,Fashion,Fashion Sub1,201.38,2,0.01,399.13,309.55
O1152,2025-10-24 09:00:00,C11216,UK,Leeds,Mobile App,Home,Home Sub5,141.82,3,0.0,425.46,305.12
O1153,2025-03-08 12:00:00,C10965,Germany,Berlin,Retail,Sports,Sports Sub4,44.25,1,0.0,44.25,29.64
O1154,2025-08-23 15:00:00,C10935,France,Marseille,Web,Home,Home Sub4,81.85,1,0.02,79.99,60.57
O1155,2024-05-24 13:00:00,C11090,India,Mumbai,Marketplace,Beauty,Beauty Sub1,92.82,2,0.06,174.49,139.15
O1156,2024-12-26 11:00:00,C10177,Sweden,Gothenburg,Mobile App,Fashion,Fashion Sub3,87.09,4,0.03,336.66,232.41
O1157,2024-07-21 22:00:00,C10427,USA,Austin,Marketplace,Sports,Sports Sub4,165.99,3,0.11,443.48,354.08
O1158,2025-10-09 21:00:00,C11202,Australia,Melbourne,Mobile App,Home,Home Sub5,162.14,3,0.0,486.41,315.19
O1159,2024-07-01 16:00:00,C10854,USA,San Francisco,Web,Sports,Sports Sub1,215.92,2,0.0,431.83,245.4
O1160,2024-10-28 10:00:00,C10589,UK,Bristol,Retail,Sports,Sports Sub5,215.41,2,0.06,406.7,330.64
O1161,2025-06-07 13:00:00,C11276,Netherlands,Rotterdam,Web,Electronics,Electronics Sub4,154.82,3,0.0,464.45,312.49
O1162,2024-08-26 18:00:00,C10401,India,Bengaluru,Retail,Fashion,Fashion Sub1,227.96,3,0.0,683.88,496.72
O1163,2025-09-23 10:00:00,C10148,USA,San Francisco,Web,Electronics,Electronics Sub4,84.96,1,0.0,84.96,52.89
O1164,2024-07-17 00:00:00,C11384,Sweden,Gothenburg,Mobile App,Fashion,Fashion Sub5,100.19,1,0.26,74.46,63.35
O1165,2025-05-06 05:00:00,C11213,Brazil,São Paulo,Mobile App,Home,Home Sub1,71.62,1,0.0,71.62,45.58
O1166,2025-01-08 16:00:00,C11020,Netherlands,Rotterdam,Retail,Home,Home Sub5,10.0,1,0.0,10.0,6.76
O1167,2024-01-04 01:00:00,C10353,Canada,Montreal,Marketplace,Fashion,Fashion Sub3,135.33,1,0.0,135.33,104.41
O1168,2024-04-13 00:00:00,C10528,UK,London,Marketplace,Fashion,Fashion Sub3,109.06,2,0.22,169.66,169.87
O1169,2025-10-09 23:00:00,C11089,France,Paris,Web,Electronics,Electronics Sub2,112.61,3,0.13,294.41,257.53
O1170,2025-10-02 17:00:00,C11068,Canada,Calgary,Mobile App,Home,Home Sub3,184.31,1,0.0,184.31,120.6
O1171,2024-02-22 08:00:00,C10851,France,Marseille,Mobile App,Electronics,Electronics Sub1,10.0,1,0.09,9.14,6.74
O1172,2024-06-16 03:00:00,C10309,France,Marseille,Web,Electronics,Electronics Sub4,94.16,2,0.1,169.38,139.25
O1173,2025-05-13 13:00:00,C10334,Germany,Cologne,Mobile App,Fashion,Fashion Sub2,186.15,1,0.0,186.15,139.56
O1174,2025-08-17 22:00:00,C11121,India,Delhi,Web,Fashion,Fashion Sub3,179.75,4,0.0,719.01,446.19
O1175,2025-05-08 09:00:00,C10872,France,Lyon,Mobile App,Sports,Sports Sub3,171.46,1,0.0,171.46,115.57
O1176,2025-08-27 02:00:00,C10421,India,Delhi,Mobile App,Fashion,Fashion Sub1,21.4,3,0.0,64.21,50.09
O1177,2025-02-02 02:00:00,C10895,Australia,Sydney,Marketplace,Fashion,Fashion Sub1,171.59,2,0.0,343.18,195.49
O1178,2024-06-23 19:00:00,C11062,India,Delhi,Web,Electronics,Electronics Sub3,112.06,1,0.0,112.06,61.95
O1179,2024-11-24 14:00:00,C10052,USA,Chicago,Mobile App,Electronics,Electronics Sub4,31.88,1,0.0,31.88,20.89
O1180,2024-11-13 23:00:00,C11268,USA,New York,Mobile App,Fashion,Fashion Sub5,90.32,3,0.0,270.97,174.82
O1181,2024-04-10 09:00:00,C10335,Germany,Munich,Web,Beauty,Beauty Sub2,242.56,3,0.0,727.69,413.04
O1182,2024-12-24 19:00:00,C10313,Sweden,Malmö,Mobile App,Sports,Sports Sub2,46.04,2,0.17,76.0,72.36
O1183,2024-10-05 07:00:00,C11041,Netherlands,Rotterdam,Mobile App,Electronics,Electronics Sub4,138.78,3,0.0,416.35,323.94
O1184,2025-07-25 16:00:00,C10262,Australia,Brisbane,Marketplace,Fashion,Fashion Sub4,76.49,4,0.15,260.92,172.7
O1185,2025-10-24 21:00:00,C10393,India,Delhi,Web,Fashion,Fashion Sub2,10.0,2,0.0,20.0,12.53
O1186,2024-10-24 05:00:00,C10543,UK,Bristol,Mobile App,Electronics,Electronics Sub2,126.62,1,0.0,126.62,94.41
O1187,2025-03-07 22:00:00,C10096,UK,London,Web,Electronics,Electronics Sub4,121.2,1,0.0,121.2,94.45
O1188,2024-06-26 20:00:00,C11175,France,Marseille,Mobile App,Electronics,Electronics Sub5,128.34,3,0.0,385.01,224.19
O1189,2024-05-11 15:00:00,C10584,UK,Manchester,Marketplace,Fashion,Fashion Sub4,272.27,4,0.08,998.06,805.99
O1190,2024-05-27 20:00:00,C10827,Netherlands,Utrecht,Web,Home,Home Sub2,228.56,1,0.0,228.56,166.88
O1191,2025-10-21 00:00:00,C10914,France,Lyon,Web,Electronics,Electronics Sub3,16.76,4,0.23,51.69,41.95
O1192,2024-08-14 19:00:00,C10375,France,Marseille,Web,Sports,Sports Sub4,71.13,2,0.25,106.06,104.98
O1193,2024-05-29 04:00:00,C10495,Netherlands,Rotterdam,Web,Beauty,Beauty Sub4,85.52,3,0.0,256.55,190.67
O1194,2025-08-18 23:00:00,C11209,Netherlands,Rotterdam,Web,Fashion,Fashion Sub1,106.81,2,0.0,213.62,157.8
O1195,2025-03-12 21:00:00,C11190,Sweden,Gothenburg,Mobile App,Electronics,Electronics Sub5,147.59,3,0.16,373.18,269.74
O1196,2024-12-29 04:00:00,C10638,UK,Leeds,Web,Home,Home Sub5,84.16,5,0.14,361.83,244.33
O1197,2024-02-03 04:00:00,C11132,India,Mumbai,Retail,Electronics,Electronics Sub1,10.0,4,0.0,40.0,30.94
O1198,2024-11-29 23:00:00,C11365,India,Delhi,Mobile App,Electronics,Electronics Sub5,102.08,3,0.0,306.23,243.53
O1199,2024-02-04 08:00:00,C11339,Sweden,Gothenburg,Retail,Home,Home Sub2,33.89,1,0.17,28.03,24.64
O1200,2025-04-27 12:00:00,C10854,Sweden,Stockholm,Mobile App,Home,Home Sub4,210.56,2,0.0,421.11,297.07
O1201,2025-07-06 11:00:00,C11394,France,Marseille,Web,Home,Home Sub5,70.73,1,0.0,70.73,39.73
O1202,2025-10-24 14:00:00,C10483,Brazil,Brasília,Retail,Beauty,Beauty Sub2,60.62,1,0.0,60.62,35.98
O1203,2024-05-21 01:00:00,C11027,Sweden,Stockholm,Retail,Electronics,Electronics Sub2,21.95,1,0.2,17.64,13.58
O1204,2024-09-14 16:00:00,C10562,Canada,Calgary,Retail,Electronics,Electronics Sub2,95.36,3,0.0,286.09,206.23
O1205,2024-10-30 20:00:00,C10377,UK,Leeds,Web,Fashion,Fashion Sub1,152.36,1,0.0,152.36,93.47
O1206,2025-05-28 13:00:00,C11209,France,Marseille,Mobile App,Home,Home Sub5,135.21,2,0.0,270.42,189.97
O1207,2024-02-06 02:00:00,C10840,Brazil,Brasília,Marketplace,Electronics,Electronics Sub4,19.28,1,0.0,19.28,13.86
O1208,2025-09-23 11:00:00,C10874,India,Mumbai,Retail,Electronics,Electronics Sub2,153.62,4,0.17,511.68,490.46
O1209,2024-01-18 16:00:00,C11167,India,Hyderabad,Mobile App,Fashion,Fashion Sub2,149.56,1,0.0,149.56,89.17
O1210,2024-10-03 20:00:00,C10621,UK,Manchester,Mobile App,Electronics,Electronics Sub1,78.12,1,0.06,73.69,51.96
O1211,2024-01-29 11:00:00,C11280,Australia,Sydney,Web,Sports,Sports Sub5,12.46,1,0.08,11.51,9.44
O1212,2024-07-30 00:00:00,C11125,Netherlands,Rotterdam,Mobile App,Beauty,Beauty Sub3,71.24,1,0.0,71.24,48.81
O1213,2025-03-20 06:00:00,C10881,Australia,Sydney,Web,Sports,Sports Sub2,170.8,2,0.0,341.6,208.7
O1214,2025-09-29 19:00:00,C10022,Germany,Cologne,Retail,Beauty,Beauty Sub1,37.71,2,0.0,75.42,50.65
O1215,2024-03-21 18:00:00,C10862,Netherlands,Utrecht,Web,Beauty,Beauty Sub5,214.54,2,0.07,397.66,252.37
O1216,2024-04-08 21:00:00,C10677,Canada,Toronto,Web,Sports,Sports Sub1,246.21,4,0.0,984.82,618.83
O1217,2025-10-25 18:00:00,C10776,Netherlands,Utrecht,Web,Fashion,Fashion Sub3,180.48,1,0.0,180.48,133.79
O1218,2025-03-21 09:00:00,C10508,USA,San Francisco,Web,Sports,Sports Sub1,243.58,1,0.05,231.47,189.2
O1219,2024-01-20 02:00:00,C10080,Netherlands,Amsterdam,Marketplace,Fashion,Fashion Sub3,161.53,2,0.05,306.25,258.05
O1220,2024-11-03 00:00:00,C10911,Brazil,Brasília,Web,Home,Home Sub3,128.19,1,0.08,117.79,102.4
O1221,2025-02-09 22:00:00,C10326,Netherlands,Utrecht,Web,Electronics,Electronics Sub1,223.44,2,0.0,446.88,277.24
O1222,2024-10-10 10:00:00,C10826,Sweden,Malmö,Retail,Home,Home Sub3,122.66,1,0.0,122.66,71.6
O1223,2025-03-11 02:00:00,C11312,Netherlands,Rotterdam,Web,Sports,Sports Sub2,203.67,3,0.0,611.0,421.09
O1224,2025-04-09 13:00:00,C11367,USA,Austin,Web,Home,Home Sub1,15.12,3,0.0,45.37,34.96
O1225,2025-08-24 05:00:00,C10828,Germany,Hamburg,Retail,Fashion,Fashion Sub1,115.7,3,0.07,323.48,240.57
O1226,2025-03-10 03:00:00,C10347,India,Bengaluru,Mobile App,Electronics,Electronics Sub1,146.81,3,0.09,400.89,265.56
O1227,2025-03-07 16:00:00,C10810,Sweden,Stockholm,Retail,Fashion,Fashion Sub2,185.49,1,0.0,185.49,144.58
O1228,2024-08-17 18:00:00,C10657,India,Delhi,Marketplace,Fashion,Fashion Sub1,162.21,1,0.1,146.03,118.24
O1229,2025-05-28 15:00:00,C11107,Canada,Montreal,Web,Sports,Sports Sub3,75.51,3,0.0,226.53,167.15
O1230,2024-02-27 08:00:00,C11240,Australia,Sydney,Retail,Home,Home Sub3,45.79,4,0.0,183.14,126.1
O1231,2025-07-08 04:00:00,C10176,Australia,Sydney,Marketplace,Fashion,Fashion Sub2,138.09,4,0.0,552.34,305.72
O1232,2024-07-25 19:00:00,C11084,India,Bengaluru,Mobile App,Fashion,Fashion Sub3,95.09,1,0.35,61.81,68.28
O1233,2024-04-15 19:00:00,C10221,France,Lyon,Web,Fashion,Fashion Sub1,209.45,1,0.0,209.45,136.98
O1234,2024-06-06 13:00:00,C10690,Brazil,São Paulo,Web,Electronics,Electronics Sub3,316.48,2,0.17,527.76,468.13
O1235,2024-09-01 07:00:00,C10477,Netherlands,Rotterdam,Mobile App,Fashion,Fashion Sub2,208.48,4,0.02,821.17,480.35
O1236,2025-10-19 05:00:00,C11207,UK,Manchester,Web,Electronics,Electronics Sub5,10.0,5,0.0,50.0,31.2
O1237,2024-12-01 07:00:00,C10300,USA,Austin,Mobile App,Fashion,Fashion Sub3,108.66,4,0.0,434.65,307.88
O1238,2024-01-25 11:00:00,C10066,USA,Chicago,Marketplace,Electronics,Electronics Sub5,168.59,2,0.06,315.53,197.52
O1239,2024-02-27 20:00:00,C10419,UK,Leeds,Retail,Fashion,Fashion Sub2,131.73,3,0.0,395.19,308.56
O1240,2025-05-24 15:00:00,C10755,Netherlands,Rotterdam,Web,Fashion,Fashion Sub1,147.56,3,0.0,442.68,286.57
O1241,2025-10-31 20:00:00,C10594,Australia,Brisbane,Mobile App,Sports,Sports Sub4,126.93,1,0.11,113.5,100.55
O1242,2024-12-22 09:00:00,C10683,India,Bengaluru,Web,Fashion,Fashion Sub3,193.72,2,0.0,387.43,254.19
O1243,2024-12-10 03:00:00,C10570,France,Paris,Web,Fashion,Fashion Sub2,39.62,1,0.0,39.62,25.1
O1244,2024-02-05 19:00:00,C10275,France,Marseille,Web,Home,Home Sub2,140.52,1,0.35,91.34,83.88
O1245,2025-03-15 08:00:00,C11125,India,Hyderabad,Retail,Sports,Sports Sub4,114.7,2,0.0,229.41,156.21
O1246,2024-04-25 05:00:00,C10230,Canada,Calgary,Web,Fashion,Fashion Sub5,244.65,1,0.0,244.65,142.67
